        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
  7,  1,  2,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.257,     0.066,     0.000,     0.000,     0.000,   201.787,  6316.151,  3528.234,     0.000,    -7.233,     7.233,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1,  3,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.368,     0.066,     0.000,     0.000,     0.000,   201.787,  6930.359,  3490.652,     0.000,    -7.273,     7.273,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1,  4,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.474,     0.066,     0.000,     0.000,     0.000,   201.787,  7547.785,  3452.869,     0.000,    -7.309,     7.309,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1,  5,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.575,     0.066,     0.000,     0.000,     0.000,   201.787,  8168.122,  3414.907,     0.000,    -7.341,     7.341,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1,  6,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.673,     0.066,     0.000,     0.000,     0.000,   201.787,  8791.117,  3376.785,     0.000,    -7.371,     7.371,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1,  7,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.767,     0.066,     0.000,     0.000,     0.000,   201.787,  9416.552,  3338.510,     0.000,    -7.399,     7.399,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1,  8,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.857,     0.066,     0.000,     0.000,     0.000,   201.787, 10044.236,  3300.100,     0.000,    -7.424,     7.424,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1,  9,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.945,     0.066,     0.000,     0.000,     0.000,   201.787, 10674.000,  3261.556,     0.000,    -7.447,     7.447,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  7,  1, 10,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.029,     0.066,     0.000,     0.000,     0.000,   201.787, 11306.133,  3222.835,     0.000,    -7.469,     7.469,     1.899,     0.058,     1.957,     3.000,    12.877,     0.002,
  7,  2,  1,    10.027,    10.025,   681.522,   681.481,   246.870,   248.781,     0.178,     0.188,    19.151,    15.813,     0.314,     0.387,     3.111,     0.066,     0.000,     0.000,     0.000,   143.157, 11941.070,  3183.945,    -7.513,    -7.513,     0.000,     1.098,     0.050,     1.148,     3.000,    12.877,     0.002,
  7,  2,  2,    10.025,    10.023,   681.481,   681.438,   248.781,   250.703,     0.188,     0.197,    19.160,    15.805,     0.314,     0.387,     3.191,     0.066,     0.000,     0.000,     0.000,   136.680, 12579.111,  3144.896,    -7.552,    -7.552,     0.000,     1.069,     0.051,     1.120,     3.000,    12.877,     0.002,
  7,  2,  3,    10.023,    10.021,   681.438,   681.393,   250.703,   252.635,     0.197,     0.207,    19.172,    15.799,     0.314,     0.388,     3.268,     0.066,     0.000,     0.000,     0.000,   130.734, 13220.517,  3105.641,    -7.591,    -7.591,     0.000,     1.041,     0.051,     1.093,     3.000,    12.877,     0.002,
  7,  2,  4,    10.021,    10.019,   681.393,   681.346,   252.635,   254.577,     0.207,     0.217,    19.186,    15.796,     0.313,     0.388,     3.343,     0.066,     0.000,     0.000,     0.000,   125.255, 13865.302,  3066.178,    -7.631,    -7.631,     0.000,     1.015,     0.052,     1.067,     3.000,    12.877,     0.002,
  7,  2,  5,    10.019,    10.017,   681.346,   681.296,   254.577,   256.530,     0.217,     0.227,    19.204,    15.795,     0.313,     0.388,     3.416,     0.066,     0.000,     0.000,     0.000,   120.190, 14513.533,  3026.508,    -7.672,    -7.672,     0.000,     0.989,     0.053,     1.042,     3.000,    12.877,     0.002,
  7,  2,  6,    10.017,    10.014,   681.296,   681.244,   256.530,   258.493,     0.227,     0.237,    19.224,    15.796,     0.313,     0.388,     3.486,     0.066,     0.000,     0.000,     0.000,   115.494, 15165.292,  2986.619,    -7.714,    -7.714,     0.000,     0.965,     0.053,     1.018,     3.000,    12.877,     0.002,
  7,  2,  7,    10.014,    10.012,   681.244,   681.189,   258.493,   260.467,     0.237,     0.247,    19.248,    15.801,     0.312,     0.388,     3.555,     0.066,     0.000,     0.000,     0.000,   111.126, 15820.731,  2946.504,    -7.758,    -7.758,     0.000,     0.942,     0.054,     0.996,     3.000,    12.877,     0.002,
  7,  2,  8,    10.012,    10.009,   681.189,   681.132,   260.467,   262.454,     0.247,     0.257,    19.277,    15.809,     0.312,     0.387,     3.623,     0.066,     0.000,     0.000,     0.000,   107.054, 16480.057,  2906.152,    -7.805,    -7.805,     0.000,     0.920,     0.054,     0.974,     3.000,    12.877,     0.002,
  7,  2,  9,    10.009,    10.006,   681.132,   681.072,   262.454,   264.453,     0.257,     0.267,    19.313,    15.822,     0.311,     0.387,     3.688,     0.066,     0.000,     0.000,     0.000,   103.245, 17143.619,  2865.542,    -7.857,    -7.857,     0.000,     0.899,     0.055,     0.953,     3.000,    12.877,     0.002,
  7,  2, 10,    10.006,    10.000,   681.072,   680.940,   264.453,   266.468,     0.267,     0.278,    19.357,    15.840,     0.310,     0.387,     3.752,     0.066,     0.000,     0.000,     0.000,    99.665, 17812.574,  2824.562,    -7.916,    -7.916,     0.000,     1.234,     0.077,     1.312,     3.000,    12.877,     0.002,
  7,  3,  1,    10.000,     9.996,   680.940,   680.875,   266.468,   268.463,     0.278,     0.288,    19.242,    15.759,     0.312,     0.389,     3.814,     0.066,     0.000,     0.000,     0.000,    96.326, 18480.932,  2783.615,    -7.841,    -7.841,     0.000,     0.858,     0.056,     0.914,     3.000,    12.877,     0.002,
  7,  3,  2,     9.996,     9.993,   680.875,   680.806,   268.463,   270.474,     0.288,     0.298,    19.294,    15.782,     0.311,     0.388,     3.873,     0.066,     0.000,     0.000,     0.000,    93.211, 19148.201,  2742.775,    -7.904,    -7.904,     0.000,     0.839,     0.056,     0.895,     3.000,    12.877,     0.002,
  7,  3,  3,     9.993,     9.989,   680.806,   680.735,   270.474,   272.507,     0.298,     0.308,    19.371,    15.822,     0.310,     0.387,     3.932,     0.066,     0.000,     0.000,     0.000,    90.264, 19821.752,  2701.552,    -7.988,    -7.988,     0.000,     0.821,     0.056,     0.877,     3.000,    12.877,     0.002,
  7,  3,  4,     9.989,     9.986,   680.735,   680.660,   272.507,   274.571,     0.308,     0.319,    19.494,    15.890,     0.308,     0.386,     3.989,     0.066,     0.000,     0.000,     0.000,    87.462, 20504.098,  2659.795,    -8.111,    -8.111,     0.000,     0.803,     0.057,     0.860,     3.000,    12.877,     0.002,
  7,  3,  5,     9.986,     9.982,   680.660,   680.582,   274.571,   276.688,     0.319,     0.330,    19.715,    16.019,     0.304,     0.383,     4.045,     0.066,     0.000,     0.000,     0.000,    84.776, 21200.451,  2617.183,    -8.318,    -8.318,     0.000,     0.786,     0.057,     0.843,     3.000,    12.877,     0.002,
  7,  3,  6,     9.982,     9.978,   680.582,   680.501,   276.688,   278.919,     0.330,     0.341,    20.216,    16.321,     0.295,     0.376,     4.102,     0.066,     0.000,     0.000,     0.000,    82.153, 21924.580,  2572.876,    -8.766,    -8.766,     0.000,     0.768,     0.058,     0.826,     3.000,    12.877,     0.002,
  7,  3,  7,     9.978,     9.973,   680.501,   680.415,   278.919,   281.399,     0.341,     0.354,    21.330,    17.001,     0.278,     0.363,     4.161,     0.066,     0.000,     0.000,     0.000,    79.491, 22709.016,  2524.886,    -9.743,    -9.743,     0.000,     0.750,     0.058,     0.808,     3.000,    12.877,     0.002,
  7,  3,  8,     9.973,     9.969,   680.415,   680.327,   281.399,   283.696,     0.354,     0.365,    20.477,    16.465,     0.291,     0.373,     4.219,     0.066,     0.000,     0.000,     0.000,    76.953, 23504.705,  2476.219,    -9.028,    -9.028,     0.000,     0.732,     0.058,     0.791,     3.000,    12.877,     0.002,
  7,  3,  9,     9.969,     9.964,   680.327,   680.234,   283.696,   285.995,     0.365,     0.377,    20.462,    16.449,     0.291,     0.374,     4.272,     0.066,     0.000,     0.000,     0.000,    74.661, 24270.363,  2429.382,    -9.033,    -9.033,     0.000,     0.716,     0.059,     0.775,     3.000,    12.877,     0.002,
  7,  3, 10,     9.964,     9.955,   680.234,   680.044,   285.995,   288.414,     0.377,     0.389,    20.989,    16.765,     0.283,     0.368,     4.324,     0.066,     0.000,     0.000,     0.000,    72.441, 25057.154,  2381.212,    -9.505,    -9.505,     0.000,     0.984,     0.083,     1.067,     3.000,    12.877,     0.002,
  7,  4,  1,     9.955,     9.950,   680.044,   679.946,   288.414,   290.438,     0.389,     0.400,    19.171,    15.637,     0.314,     0.392,     4.372,     0.066,     0.000,     0.000,     0.000,    70.458, 25798.471,  2335.830,    -7.954,    -7.954,     0.000,     0.685,     0.059,     0.744,     3.000,    12.877,     0.002,
  7,  4,  2,     9.950,     9.945,   679.946,   679.845,   290.438,   292.457,     0.400,     0.410,    19.134,    15.608,     0.315,     0.392,     4.414,     0.066,     0.000,     0.000,     0.000,    68.754, 26472.418,  2294.604,    -7.935,    -7.935,     0.000,     0.672,     0.060,     0.732,     3.000,    12.877,     0.002,
  7,  4,  3,     9.945,     9.940,   679.845,   679.740,   292.457,   294.473,     0.410,     0.420,    19.104,    15.585,     0.315,     0.393,     4.453,     0.066,     0.000,     0.000,     0.000,    67.133, 27145.057,  2253.465,    -7.922,    -7.922,     0.000,     0.659,     0.060,     0.719,     3.000,    12.877,     0.002,
  7,  4,  4,     9.940,     9.934,   679.740,   679.632,   294.473,   296.487,     0.420,     0.430,    19.081,    15.564,     0.316,     0.393,     4.492,     0.066,     0.000,     0.000,     0.000,    65.587, 27816.871,  2212.382,    -7.914,    -7.914,     0.000,     0.647,     0.060,     0.707,     3.000,    12.877,     0.002,
  7,  4,  5,     9.934,     9.929,   679.632,   679.521,   296.487,   298.500,     0.430,     0.441,    19.061,    15.547,     0.316,     0.394,     4.529,     0.066,     0.000,     0.000,     0.000,    64.112, 28488.207,  2171.331,    -7.909,    -7.909,     0.000,     0.635,     0.061,     0.696,     3.000,    12.877,     0.002,
  7,  4,  6,     9.929,     9.923,   679.521,   679.407,   298.500,   300.512,     0.441,     0.451,    19.045,    15.532,     0.316,     0.394,     4.564,     0.066,     0.000,     0.000,     0.000,    62.701, 29159.307,  2130.298,    -7.907,    -7.907,     0.000,     0.623,     0.061,     0.684,     3.000,    12.877,     0.002,
  7,  4,  7,     9.923,     9.917,   679.407,   679.290,   300.512,   302.525,     0.451,     0.461,    19.032,    15.519,     0.316,     0.395,     4.598,     0.066,     0.000,     0.000,     0.000,    61.350, 29830.410,  2089.270,    -7.907,    -7.907,     0.000,     0.612,     0.061,     0.673,     3.000,    12.877,     0.002,
  7,  4,  8,     9.917,     9.911,   679.290,   679.169,   302.525,   304.538,     0.461,     0.471,    19.022,    15.508,     0.317,     0.395,     4.630,     0.066,     0.000,     0.000,     0.000,    60.055, 30501.654,  2048.238,    -7.909,    -7.909,     0.000,     0.601,     0.061,     0.662,     3.000,    12.877,     0.002,
  7,  4,  9,     9.911,     9.905,   679.169,   679.046,   304.538,   306.552,     0.471,     0.482,    19.015,    15.499,     0.317,     0.395,     4.661,     0.066,     0.000,     0.000,     0.000,    58.813, 31173.281,  2007.190,    -7.915,    -7.915,     0.000,     0.590,     0.062,     0.652,     3.000,    12.877,     0.002,
  7,  4, 10,     9.905,     9.893,   679.046,   678.803,   306.552,   308.568,     0.482,     0.492,    19.011,    15.491,     0.317,     0.395,     4.690,     0.066,     0.000,     0.000,     0.000,    57.613, 31846.604,  1966.004,    -7.922,    -7.922,     0.000,     0.815,     0.087,     0.902,     3.000,    12.877,     0.002,
  7,  5,  1,     9.893,     9.886,   678.803,   678.672,   308.568,   310.669,     0.492,     0.503,    19.376,    15.708,     0.310,     0.390,     4.719,     0.066,     0.000,     0.000,     0.000,    56.436, 32534.455,  1923.941,    -8.256,    -8.256,     0.000,     0.569,     0.062,     0.631,     3.000,    12.877,     0.002,
  7,  5,  2,     9.886,     9.880,   678.672,   678.537,   310.669,   312.765,     0.503,     0.513,    19.341,    15.681,     0.311,     0.391,     4.746,     0.066,     0.000,     0.000,     0.000,    55.290, 33234.559,  1881.178,    -8.237,    -8.237,     0.000,     0.559,     0.062,     0.621,     3.000,    12.877,     0.002,
  7,  5,  3,     9.880,     9.873,   678.537,   678.400,   312.765,   314.858,     0.513,     0.524,    19.314,    15.660,     0.311,     0.391,     4.772,     0.066,     0.000,     0.000,     0.000,    54.191, 33933.363,  1838.503,    -8.224,    -8.224,     0.000,     0.548,     0.062,     0.611,     3.000,    12.877,     0.002,
  7,  5,  4,     9.873,     9.866,   678.400,   678.259,   314.858,   316.949,     0.524,     0.535,    19.294,    15.643,     0.311,     0.392,     4.796,     0.066,     0.000,     0.000,     0.000,    53.136, 34631.383,  1795.885,    -8.217,    -8.217,     0.000,     0.538,     0.063,     0.601,     3.000,    12.877,     0.002,
  7,  5,  5,     9.866,     9.859,   678.259,   678.115,   316.949,   319.040,     0.535,     0.545,    19.280,    15.630,     0.312,     0.392,     4.818,     0.066,     0.000,     0.000,     0.000,    52.120, 35329.086,  1753.291,    -8.215,    -8.215,     0.000,     0.528,     0.063,     0.591,     3.000,    12.877,     0.002,
  7,  5,  6,     9.859,     9.851,   678.115,   677.967,   319.040,   321.132,     0.545,     0.556,    19.272,    15.621,     0.312,     0.392,     4.839,     0.066,     0.000,     0.000,     0.000,    51.142, 36026.871,  1710.702,    -8.218,    -8.218,     0.000,     0.519,     0.063,     0.582,     3.000,    12.877,     0.002,
  7,  5,  7,     9.851,     9.844,   677.967,   677.816,   321.132,   323.225,     0.556,     0.567,    19.269,    15.614,     0.312,     0.392,     4.857,     0.066,     0.000,     0.000,     0.000,    50.199, 36725.156,  1668.092,    -8.225,    -8.225,     0.000,     0.509,     0.063,     0.573,     3.000,    12.877,     0.002,
  7,  5,  8,     9.844,     9.836,   677.816,   677.661,   323.225,   325.321,     0.567,     0.577,    19.272,    15.612,     0.312,     0.392,     4.875,     0.066,     0.000,     0.000,     0.000,    49.288, 37424.324,  1625.438,    -8.238,    -8.238,     0.000,     0.500,     0.064,     0.564,     3.000,    12.877,     0.002,
  7,  5,  9,     9.836,     9.828,   677.661,   677.503,   325.321,   327.422,     0.577,     0.588,    19.282,    15.614,     0.312,     0.392,     4.890,     0.066,     0.000,     0.000,     0.000,    48.408, 38124.852,  1582.711,    -8.256,    -8.256,     0.000,     0.491,     0.064,     0.555,     3.000,    12.877,     0.002,
  7,  5, 10,     9.828,     9.813,   677.503,   677.205,   327.422,   329.530,     0.588,     0.599,    19.300,    15.621,     0.311,     0.392,     4.904,     0.066,     0.000,     0.000,     0.000,    47.550, 38828.578,  1539.772,    -8.281,    -8.281,     0.000,     0.678,     0.090,     0.767,     3.000,    12.877,     0.002,
  7,  6,  1,     9.813,     9.805,   677.205,   677.037,   329.530,   332.048,     0.599,     0.612,    21.128,    16.731,     0.280,     0.368,     4.909,     0.066,     0.000,     0.000,     0.000,    46.643, 39601.852,  1492.608,    -9.897,    -9.897,     0.000,     0.472,     0.064,     0.536,     3.000,    12.877,     0.002,
  7,  6,  2,     9.805,     9.796,   677.037,   676.867,   332.048,   334.452,     0.612,     0.624,    20.612,    16.415,     0.288,     0.374,     4.880,     0.066,     0.000,     0.000,     0.000,    45.719, 40423.215,  1442.566,    -9.446,    -9.446,     0.000,     0.462,     0.064,     0.526,     3.000,    12.877,     0.002,
  7,  6,  3,     9.796,     9.788,   676.867,   676.693,   334.452,   336.862,     0.624,     0.636,    20.638,    16.431,     0.288,     0.374,     4.847,     0.066,     0.000,     0.000,     0.000,    44.850, 41226.465,  1393.639,    -9.470,    -9.470,     0.000,     0.452,     0.065,     0.517,     3.000,    12.877,     0.002,
  7,  6,  4,     9.788,     9.779,   676.693,   676.514,   336.862,   339.465,     0.636,     0.649,    21.506,    16.961,     0.275,     0.364,     4.809,     0.066,     0.000,     0.000,     0.000,    43.980, 42062.879,  1342.705,   -10.228,   -10.228,     0.000,     0.442,     0.065,     0.507,     3.000,    12.877,     0.002,
  7,  6,  5,     9.779,     9.770,   676.514,   676.332,   339.465,   341.823,     0.649,     0.661,    20.407,    16.290,     0.291,     0.377,     4.768,     0.066,     0.000,     0.000,     0.000,    43.149, 42890.676,  1292.320,    -9.266,    -9.266,     0.000,     0.432,     0.065,     0.497,     3.000,    12.877,     0.002,
  7,  6,  6,     9.770,     9.760,   676.332,   676.148,   341.823,   344.074,     0.661,     0.673,    19.924,    15.995,     0.300,     0.383,     4.725,     0.066,     0.000,     0.000,     0.000,    42.404, 43659.984,  1245.505,    -8.843,    -8.843,     0.000,     0.423,     0.065,     0.489,     3.000,    12.877,     0.002,
  7,  6,  7,     9.760,     9.751,   676.148,   675.961,   344.074,   346.279,     0.673,     0.684,    19.723,    15.873,     0.303,     0.386,     4.681,     0.066,     0.000,     0.000,     0.000,    41.707, 44403.988,  1200.246,    -8.667,    -8.667,     0.000,     0.415,     0.065,     0.480,     3.000,    12.877,     0.002,
  7,  6,  8,     9.751,     9.742,   675.961,   675.771,   346.279,   348.463,     0.684,     0.695,    19.625,    15.813,     0.305,     0.387,     4.633,     0.066,     0.000,     0.000,     0.000,    41.042, 45136.918,  1155.675,    -8.580,    -8.580,     0.000,     0.407,     0.065,     0.472,     3.000,    12.877,     0.002,
  7,  6,  9,     9.742,     9.732,   675.771,   675.577,   348.463,   350.635,     0.695,     0.706,    19.578,    15.785,     0.306,     0.388,     4.582,     0.066,     0.000,     0.000,     0.000,    40.402, 45864.363,  1111.454,    -8.536,    -8.536,     0.000,     0.398,     0.066,     0.464,     3.000,    12.877,     0.002,
  7,  6, 10,     9.732,     9.714,   675.577,   675.223,   350.635,   352.803,     0.706,     0.717,    19.562,    15.777,     0.306,     0.388,     4.527,     0.066,     0.000,     0.000,     0.000,    39.777, 46590.770,  1067.311,    -8.519,    -8.519,     0.000,     0.549,     0.093,     0.641,     3.000,    12.877,     0.002,
  8,  1,  1,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.141,     0.066,     0.000,     0.000,     0.000,   201.787,  5705.502,  3565.596,     0.000,    -7.188,     7.188,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  2,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.257,     0.066,     0.000,     0.000,     0.000,   201.787,  6316.151,  3528.234,     0.000,    -7.233,     7.233,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  3,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.368,     0.066,     0.000,     0.000,     0.000,   201.787,  6930.359,  3490.652,     0.000,    -7.273,     7.273,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  4,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.474,     0.066,     0.000,     0.000,     0.000,   201.787,  7547.785,  3452.869,     0.000,    -7.309,     7.309,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  5,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.575,     0.066,     0.000,     0.000,     0.000,   201.787,  8168.122,  3414.907,     0.000,    -7.341,     7.341,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  6,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.673,     0.066,     0.000,     0.000,     0.000,   201.787,  8791.117,  3376.785,     0.000,    -7.371,     7.371,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  7,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.767,     0.066,     0.000,     0.000,     0.000,   201.787,  9416.552,  3338.510,     0.000,    -7.399,     7.399,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  8,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.857,     0.066,     0.000,     0.000,     0.000,   201.787, 10044.236,  3300.100,     0.000,    -7.424,     7.424,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1,  9,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.945,     0.066,     0.000,     0.000,     0.000,   201.787, 10674.000,  3261.556,     0.000,    -7.447,     7.447,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  8,  1, 10,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.029,     0.066,     0.000,     0.000,     0.000,   201.787, 11306.133,  3222.835,     0.000,    -7.469,     7.469,     1.899,     0.058,     1.957,     3.000,    12.877,     0.002,
  8,  2,  1,    10.027,    10.025,   681.522,   681.481,   246.870,   248.762,     0.178,     0.187,    19.059,    15.755,     0.316,     0.389,     3.111,     0.066,     0.000,     0.000,     0.000,   143.190, 11937.873,  3184.138,    -7.437,    -7.437,     0.000,     1.099,     0.050,     1.149,     3.000,    12.877,     0.002,
  8,  2,  2,    10.025,    10.023,   681.481,   681.439,   248.762,   250.663,     0.187,     0.197,    19.061,    15.742,     0.316,     0.389,     3.190,     0.066,     0.000,     0.000,     0.000,   136.775, 12569.211,  3145.501,    -7.469,    -7.469,     0.000,     1.070,     0.051,     1.120,     3.000,    12.877,     0.002,
  8,  2,  3,    10.023,    10.021,   681.439,   681.394,   250.663,   252.572,     0.197,     0.207,    19.064,    15.731,     0.316,     0.389,     3.266,     0.066,     0.000,     0.000,     0.000,   130.885, 13203.278,  3106.695,    -7.501,    -7.501,     0.000,     1.042,     0.051,     1.093,     3.000,    12.877,     0.002,
  8,  2,  4,    10.021,    10.019,   681.394,   681.346,   252.572,   254.489,     0.207,     0.217,    19.068,    15.722,     0.316,     0.390,     3.340,     0.066,     0.000,     0.000,     0.000,   125.459, 13840.018,  3067.724,    -7.532,    -7.532,     0.000,     1.016,     0.052,     1.068,     3.000,    12.877,     0.002,
  8,  2,  5,    10.019,    10.017,   681.346,   681.297,   254.489,   256.413,     0.217,     0.226,    19.073,    15.714,     0.316,     0.390,     3.412,     0.066,     0.000,     0.000,     0.000,   120.445, 14479.373,  3028.594,    -7.562,    -7.562,     0.000,     0.991,     0.052,     1.043,     3.000,    12.877,     0.002,
  8,  2,  6,    10.017,    10.014,   681.297,   681.245,   256.413,   258.345,     0.226,     0.236,    19.080,    15.707,     0.316,     0.390,     3.482,     0.066,     0.000,     0.000,     0.000,   115.798, 15121.301,  2989.307,    -7.592,    -7.592,     0.000,     0.967,     0.053,     1.020,     3.000,    12.877,     0.002,
  8,  2,  7,    10.014,    10.012,   681.245,   681.190,   258.345,   260.285,     0.236,     0.246,    19.088,    15.701,     0.315,     0.390,     3.550,     0.066,     0.000,     0.000,     0.000,   111.478, 15765.784,  2949.862,    -7.621,    -7.621,     0.000,     0.944,     0.054,     0.998,     3.000,    12.877,     0.002,
  8,  2,  8,    10.012,    10.009,   681.190,   681.133,   260.285,   262.232,     0.246,     0.256,    19.096,    15.697,     0.315,     0.390,     3.616,     0.066,     0.000,     0.000,     0.000,   107.453, 16412.809,  2910.264,    -7.651,    -7.651,     0.000,     0.922,     0.054,     0.976,     3.000,    12.877,     0.002,
  8,  2,  9,    10.009,    10.006,   681.133,   681.074,   262.232,   264.187,     0.256,     0.266,    19.108,    15.695,     0.315,     0.390,     3.680,     0.066,     0.000,     0.000,     0.000,   103.694, 17062.439,  2870.504,    -7.682,    -7.682,     0.000,     0.901,     0.055,     0.956,     3.000,    12.877,     0.002,
  8,  2, 10,    10.006,    10.000,   681.074,   680.943,   264.187,   266.150,     0.266,     0.276,    19.123,    15.695,     0.315,     0.390,     3.743,     0.066,     0.000,     0.000,     0.000,   100.167, 17715.473,  2830.493,    -7.714,    -7.714,     0.000,     1.239,     0.077,     1.316,     3.000,    12.877,     0.002,
  8,  3,  1,    10.000,     9.996,   680.943,   680.878,   266.150,   268.145,     0.276,     0.286,    19.242,    15.760,     0.312,     0.389,     3.804,     0.066,     0.000,     0.000,     0.000,    96.838, 18375.164,  2790.076,    -7.838,    -7.838,     0.000,     0.861,     0.055,     0.917,     3.000,    12.877,     0.002,
  8,  3,  2,     9.996,     9.993,   680.878,   680.810,   268.145,   270.155,     0.286,     0.296,    19.294,    15.784,     0.311,     0.388,     3.864,     0.066,     0.000,     0.000,     0.000,    93.691, 19042.201,  2749.253,    -7.901,    -7.901,     0.000,     0.842,     0.056,     0.898,     3.000,    12.877,     0.002,
  8,  3,  3,     9.993,     9.990,   680.810,   680.739,   270.155,   272.188,     0.296,     0.307,    19.371,    15.823,     0.310,     0.387,     3.923,     0.066,     0.000,     0.000,     0.000,    90.716, 19715.514,  2708.044,    -7.985,    -7.985,     0.000,     0.824,     0.056,     0.880,     3.000,    12.877,     0.002,
  8,  3,  4,     9.990,     9.986,   680.739,   680.665,   272.188,   274.251,     0.307,     0.317,    19.494,    15.891,     0.308,     0.386,     3.980,     0.066,     0.000,     0.000,     0.000,    87.887, 20397.633,  2666.301,    -8.108,    -8.108,     0.000,     0.806,     0.057,     0.863,     3.000,    12.877,     0.002,
  8,  3,  5,     9.986,     9.982,   680.665,   680.587,   274.251,   276.367,     0.317,     0.328,    19.715,    16.020,     0.304,     0.383,     4.037,     0.066,     0.000,     0.000,     0.000,    85.176, 21093.783,  2623.703,    -8.316,    -8.316,     0.000,     0.788,     0.057,     0.846,     3.000,    12.877,     0.002,
  8,  3,  6,     9.982,     9.978,   680.587,   680.507,   276.367,   278.598,     0.328,     0.339,    20.216,    16.323,     0.295,     0.376,     4.094,     0.066,     0.000,     0.000,     0.000,    82.530, 21817.697,  2579.409,    -8.764,    -8.764,     0.000,     0.771,     0.058,     0.828,     3.000,    12.877,     0.002,
  8,  3,  7,     9.978,     9.974,   680.507,   680.421,   278.598,   281.076,     0.339,     0.352,    21.330,    17.002,     0.278,     0.363,     4.153,     0.066,     0.000,     0.000,     0.000,    79.844, 22601.908,  2531.432,    -9.740,    -9.740,     0.000,     0.753,     0.058,     0.810,     3.000,    12.877,     0.002,
