        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo,  hci(W/m2K),          EF,  hco(W/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,     Qmod(W),  MassLiq(g),  MassVap(g),  MassTot(g),  mdot(kg/h),
  2,  6,  4,    27.151,    27.172,  1647.673,  1647.614,   232.982,   233.009,     0.000,     0.000,    27.296,    27.268,     0.531,     0.532,   454.561,     1.000,    67.064,   163.501,     0.083,     1.259,  1185.579,     0.000,  7690.741,    -0.140,     6.426,     0.000,     6.426,    17.170,
  2,  6,  5,    27.172,    27.095,  1647.614,  1647.556,   233.009,   232.912,     0.000,     0.000,    26.647,    26.747,     0.545,     0.541,   454.559,     1.000,    67.043,   163.555,     0.083,     1.259,  1185.693,     0.000,  7690.603,     0.506,     6.426,     0.000,     6.426,    17.170,
  2,  6,  6,    27.095,    26.669,  1647.556,  1647.497,   232.912,   232.376,     0.000,     0.000,    24.206,    24.756,     0.609,     0.590,   454.557,     1.000,    66.975,   164.036,     0.083,     1.258,  1186.720,     0.000,  7690.463,     2.787,     6.426,     0.000,     6.426,    17.170,
  2,  6,  7,    26.669,    26.377,  1647.497,  1647.439,   232.376,   232.009,     0.000,     0.000,    24.691,    25.068,     0.595,     0.581,   454.554,     1.000,    66.988,   164.723,     0.083,     1.256,  1188.185,     0.000,  7690.323,     1.908,     6.427,     0.000,     6.427,    17.170,
  2,  6,  8,    26.377,    26.218,  1647.439,  1647.380,   232.009,   231.809,     0.000,     0.000,    25.301,    25.506,     0.577,     0.570,   454.552,     1.000,    67.004,   165.153,     0.084,     1.255,  1189.104,     0.000,  7690.184,     1.038,     6.427,     0.000,     6.427,    17.170,
  2,  6,  9,    26.218,    26.196,  1647.380,  1647.322,   231.809,   231.782,     0.000,     0.000,    26.070,    26.099,     0.557,     0.556,   454.550,     1.000,    67.026,   165.326,     0.084,     1.254,  1189.472,     0.000,  7690.045,     0.143,     6.427,     0.000,     6.427,    17.170,
  2,  6, 10,    26.196,    26.321,  1647.322,  1647.258,   231.782,   231.939,     0.000,     0.000,    27.041,    26.881,     0.535,     0.540,   454.547,     1.000,    67.055,   165.227,     0.084,     1.255,  1189.262,     0.000,  7689.900,    -0.815,     7.611,     0.000,     7.611,    17.170,
  2,  7,  1,    26.321,    25.744,  1647.258,  1647.199,   231.939,   231.215,     0.000,     0.000,    22.421,    23.164,     0.672,     0.643,   454.545,     1.000,    66.934,   165.663,     0.084,     1.254,  1190.175,     0.000,  7689.754,     3.762,     6.427,     0.000,     6.427,    17.170,
  2,  7,  2,    25.744,    25.238,  1647.199,  1647.141,   231.215,   230.583,     0.000,     0.000,    22.335,    22.985,     0.676,     0.650,   454.542,     1.000,    66.932,   166.709,     0.084,     1.251,  1192.358,     0.000,  7689.615,     3.288,     6.427,     0.000,     6.427,    17.170,
  2,  7,  3,    25.238,    24.796,  1647.141,  1647.082,   230.583,   230.031,     0.000,     0.000,    22.262,    22.830,     0.679,     0.656,   454.540,     1.000,    66.931,   167.628,     0.084,     1.249,  1194.259,     0.000,  7689.476,     2.870,     6.427,     0.000,     6.427,    17.170,
  2,  7,  4,    24.796,    24.410,  1647.082,  1647.023,   230.031,   229.549,     0.000,     0.000,    22.200,    22.695,     0.681,     0.661,   454.538,     1.000,    66.929,   168.430,     0.084,     1.247,  1195.918,     0.000,  7689.335,     2.504,     6.427,     0.000,     6.427,    17.170,
  2,  7,  5,    24.410,    24.074,  1647.023,  1646.964,   229.549,   229.129,     0.000,     0.000,    22.146,    22.578,     0.683,     0.666,   454.535,     1.000,    66.929,   169.129,     0.084,     1.245,  1197.365,     0.000,  7689.196,     2.184,     6.427,     0.000,     6.427,    17.170,
  2,  7,  6,    24.074,    23.779,  1646.964,  1646.905,   229.129,   228.763,     0.000,     0.000,    22.100,    22.476,     0.685,     0.670,   454.533,     1.000,    66.927,   169.744,     0.085,     1.244,  1198.623,     0.000,  7689.056,     1.904,     6.427,     0.000,     6.427,    17.170,
  2,  7,  7,    23.779,    23.522,  1646.905,  1646.846,   228.763,   228.444,     0.000,     0.000,    22.061,    22.389,     0.687,     0.673,   454.530,     1.000,    66.927,   170.285,     0.085,     1.243,  1199.714,     0.000,  7688.917,     1.657,     6.427,     0.000,     6.427,    17.170,
  2,  7,  8,    23.522,    23.299,  1646.846,  1646.788,   228.444,   228.167,     0.000,     0.000,    22.028,    22.313,     0.688,     0.676,   454.528,     1.000,    66.926,   170.758,     0.085,     1.242,  1200.661,     0.000,  7688.777,     1.442,     6.427,     0.000,     6.427,    17.170,
  2,  7,  9,    23.299,    23.104,  1646.788,  1646.729,   228.167,   227.926,     0.000,     0.000,    21.999,    22.247,     0.689,     0.679,   454.526,     1.000,    66.925,   171.168,     0.085,     1.241,  1201.486,     0.000,  7688.637,     1.254,     6.427,     0.000,     6.427,    17.170,
  2,  7, 10,    23.104,    22.935,  1646.729,  1646.665,   227.926,   227.716,     0.000,     0.000,    21.975,    22.190,     0.690,     0.681,   454.523,     1.000,    66.925,   171.526,     0.085,     1.240,  1202.202,     0.000,  7688.491,     1.090,     7.611,     0.000,     7.611,    17.170,
